id,name,url_key,price,description,images
82461397,Quần Tây 0Ly Classic 509 Vĩnh Tiến - ND1-C004 - Xám,quan-tay-0ly-classic-475-vinh-tien-nd1-c004-xam-p82461397,509000,"Quần Tây 0Ly Classic 475 Vĩnh Tiến được thiết kế theo form dáng chuẩn của hình thể người Việt Nam. Chất liệu quần thoáng mát phù hợp với thời tiết miền nhiệt đới. Cùng với đường cắt may tinh xảo tạo cho người mặc vẻ đẹp sang trọng và lịch lãm. Thông tin sản phẩm: Chất liệu: 82% Polyester - 16% Rayon - 2% Spandex Kiểu dáng: Quần dài - 0 ly - Form suông, dáng thường (classic) - 4 túi Màu sắc: Nhiều màu Size : 29 - 30 - 31 - 32 - 33 - 34 Thương hiệu Vĩnh Tiến - Việt Nam Sản xuất tại Việt Nam Lưu ý: quần chưa lên lai Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/3b/6d/92/008c0e5b534b734a3f518588be235d47.jpg, https://salt.tikicdn.com/ts/product/67/2c/c8/51487b57fc95658e9b0dcb84ab5473c5.jpg, https://salt.tikicdn.com/ts/product/e7/f5/9b/b2b23431908b4e6c15f58f7b01b0cb86.jpg, https://salt.tikicdn.com/ts/product/cb/b0/16/9808a1988981c0a5c001e6ea75bd8e54.jpg, https://salt.tikicdn.com/ts/product/b8/57/69/770c3ce0456aa6684c107984524bbd1d.jpg"
82461555,Quần Tây 0Ly Slimfit 420 Vĩnh Tiến - HC5-C005 - Xanh Đen,quan-tay-0ly-slimfit-420-vinh-tien-hc5-c005-xanh-den-p82461555,420000,"Quần Tây 0Ly Slimfit 420 Vĩnh Tiến được may từ chất liệu vải cao cấp, thấm hút mồ hôi và thoáng mát mang lại cảm giác thoải mái cho người mặc. Bên cạnh đó, quần với kiểu dáng đơn giản, màu sắc hiện đại, dễ dàng phối cùng các trang phục khác nhau để thể hiện sự nam tính và thanh lịch. Chất liệu: 58,5% Cotton - 40% Nylon - 1,5% Spandex Kiểu dáng: Form slimfit (ôm nhẹ) tôn dáng - 0ly - 4 túi Nút cài và khóa kéo chắc chắn Màu sắc: Nhiều màu trẻ trung, hiện đại dễ phối trang phục Lưu ý: Quần slimfit đã được lên lại sẵn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/a8/29/af/17e6a8cc754851276d982b99483913b8.jpg, https://salt.tikicdn.com/ts/product/ec/0c/48/368ea2b02e05a9425f5ed4e69547681c.jpg, https://salt.tikicdn.com/ts/product/8a/f0/79/a677aded59375d32f68e6d749f555475.jpg, https://salt.tikicdn.com/ts/product/d5/29/76/b0abdf4e3b2e2319f7a433d02d98529c.jpg, https://salt.tikicdn.com/ts/product/bd/be/a4/59f2d121107ecb91214867ba61e760fe.jpg"
82461831,Quần Tây 0Ly Classic 509 Vĩnh Tiến - ND1-C001 - Xanh Đen,quan-tay-0ly-classic-475-vinh-tien-nd1-c001-xanh-den-p82461831,509000,"Quần Tây 0Ly Classic 475 Vĩnh Tiến được thiết kế theo form dáng chuẩn của hình thể người Việt Nam. Chất liệu quần thoáng mát phù hợp với thời tiết miền nhiệt đới. Cùng với đường cắt may tinh xảo tạo cho người mặc vẻ đẹp sang trọng và lịch lãm. Thông tin sản phẩm: Chất liệu: 82% Polyester - 16% Rayon - 2% Spandex Kiểu dáng: Quần dài - 0 ly - Form suông, dáng thường (classic) - 4 túi Màu sắc: Nhiều màu Size : 29 - 30 - 31 - 32 - 33 - 34 Thương hiệu Vĩnh Tiến - Việt Nam Sản xuất tại Việt Nam Lưu ý: quần chưa lên lai Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/cf/6b/59/b1951ae3edae0fea7265dc704fb09384.jpg, https://salt.tikicdn.com/ts/product/1b/a4/d3/c14e3a14f823cf22eb572f5d6bf85cf1.jpg, https://salt.tikicdn.com/ts/product/96/09/fc/506dcb1852757ca260c4699bf47acd44.jpg, https://salt.tikicdn.com/ts/product/c4/c4/25/0d6bda310c0a1e53ac40535284a2a059.jpg, https://salt.tikicdn.com/ts/product/b8/57/69/f84773d702215fdbe21c1dbb65b0867c.jpg"
82461843,Quần Tây 0ly Classic 465 Vĩnh Tiến - Đen Xanh Muối Tiêu,quan-tay-0ly-classic-429-vinh-tien-cb1-c488-den-xanh-muoi-tieu-p82461843,465000,"Quần Tây 0ly Classic 429 Vĩnh Tiến được may từ chất liệu vải cao cấp, thấm hút mồ hôi và thoáng mát mang lại cảm giác thoải mái cho người mặc. Bên cạnh đó, quần với kiểu dáng đơn giản, màu sắc hiện đại, dễ dàng phối cùng các trang phục khác nhau để thể hiện sự nam tính và thanh lịch. Thông tin sản phẩm: Chất liệu: 70% Spunpoly - 28% Rayon - 2% Spandex Kiểu dáng: Quần dài - 0 ly - Form suông, dáng thường (classic) - 4 túi Màu sắc: Nhiều màu Size : 29 - 30 - 31 - 32 - 33 - 34 Thương hiệu Vĩnh Tiến - Việt Nam Sản xuất tại Việt Nam Lưu ý: quần chưa lên lai Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/99/ee/66/8509d4cfcd0dc84ffe57cb1ad606a34f.jpg, https://salt.tikicdn.com/ts/product/05/0a/85/fcf98573173c54274d516f7729230bf7.jpg, https://salt.tikicdn.com/ts/product/6e/eb/bf/5411c99e0ad2da940ae0cf1d4a51bc97.jpg, https://salt.tikicdn.com/ts/product/07/be/a3/52afad0f9b9e4df8ded772b334461e0c.jpg, https://salt.tikicdn.com/ts/product/c6/94/93/77b0aa09441689682b522d93f7bf7dc9.jpg, https://salt.tikicdn.com/ts/product/b8/57/69/27018bb44373f6b3032a69e4a1edaf02.jpg"
82473325,Gấu bông Pokemon Huyền Thoại Rayquaza ,gau-bong-pokemon-huyen-thoai-rayquaza-p82473325,259000,"Rayquaza được cho là đã sống hàng trăm triệu năm. Truyền thuyết kể rằng, chính thần đã ra tay chấm dứt cuộc đại chiến giữa Kaioga và Groudon. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/7c/6f/f9/0e225c6ddfc00eebf4d9c77fd2e9edad.PNG, https://salt.tikicdn.com/ts/product/b9/8f/43/b3235bdfa42c8254e8df0539d1888c33.PNG"
82477937,Sữa rửa mặt D Program tạo bọt dưỡng da Essence In Cleansing Foam 120g,sua-rua-mat-d-program-tao-bot-duong-da-essence-in-cleansing-foam-120g-p82477937,390000,"Sữa rửa mặt tạo bọt dưỡng da D Program Essence In Cleansing Foam 120g Được sản xuất 100% tại Nhật với lớp bọt bông dày mềm mịn giúp làm sạch hoàn toàn bụi bẩn, cặn ô nhiễm mà vẫn duy trì độ ẩm cho da giúp phục hồi da nhạy cảm mịn mượt chỉ sau 7 ngày. Sản phẩm dùng được cho mọi loại da đặc biệt là da nhạy cảm THÀNH PHẦN NỔI BẬT - Công thức làm sạch độc quyền AMT được phát triển từ phòng nghiên cứu 50 năm của Shiseido cho phép sản phẩm nhẹ nhàng làm sạch sâu lấy đi bụi bẩn ô nhiễm trên da nhạy cảm mà không gây tổn thương cho da và còn giữ cho da ẩm mịn - Hơp chất DIPOTASSIUM GLYCYRRHIZINATE chiết xuất từ rễ cam thảo là hoạt chất thuộc Dược Mỹ Phẩm tại Nhật Bản, giúp tăng khả năng hoà tan trong nước, có tác dụng làm dịu da và kháng viêm, tình trạng da thô ráp được cải thiện. - Phức hợp độc quyền H STABILIZING B được phát triển bởi Shiseido chứa các thành phần dưỡng da mềm mượt từ cơ chế Tối ưu hóa chức năng hàng rào bảo vệ cho làn da mịn đẹp, tăng sức đề kháng cho da, nâng cao hiệu quả dưỡng ẩm và giữ nước cho da - Bọt bông dày mịn được nghiên cứu để hạn chế ma sát lên da khi rửa mặt để tránh gây tổn thương da nhưng vẫn giàu dưỡng chất nuôi dưỡng da mềm mịn. Thông tin thêm - Sản phẩm đã qua kiểm nghiệm STINGING TEST (kiểm nghiệm châm chích) Chứng minh không gây châm chích trên da nhạy cảm - Thành phần chọn lọc kĩ dành riêng cho da nhạy cảm - KHÔNG CỒN - KHÔNG PARABEN - KHÔNG DẦU KHOÁNG - KHÔNG HƯƠNG LIỆU - KHÔNG MÀU HÓA HỌC - Được sản xuất trong môi trường vô trùng - Đã qua kiểm định lâm sàng trên da nhạy cảm CÔNG DỤNG - Sữa rửa mặt dưỡng da DPROGRAM với công thức độc quyền TẠO BỌT DÀY MỊN NHƯ BÔNG cùng với các hoạt chất làm sạch được chọn lọc được chiết xuất từ dừa giúp NHẸ NHÀNG LÀM SẠCH bụi bẩn ô nhiễm trên da, THÔNG THOÁNG LỖ CHÂN LÔNG của da nhạy cảm đồng thời duy trì độ ẩm trên da, mang đến cảm giác sạch thoáng, dưỡng da ẩm mịn. -Da sạch thoáng, mịn mượt chỉ sau 7 ngày. HƯỚNG DẪN SỬ DỤNG - Lấy 1 cm sản phẩm ra tay và tạo nhiều bọt với nước lạnh hoặc nước ẩm. - Thoa bọt lên mặt và mát xa da mặt nhẹ nhàng trên lớp bọt mềm mịn, sau đó rửa sạch với nước. - Đặc biệt rửa sạch ở các vùng chân tóc, khoé mắt, 2 bên cánh mũi, vùng dưới mũi, dưới cằm và theo đường nét của khuôn mặt. - Dùng ngày 2 lần sáng và tối. HƯỚNG DẪN BẢO QUẢN - Lau sạch miệng sản phẩm sau khi dùng. Không mở nắp màu trắng. - Bảo quản ở nơi thoáng mát, tránh ánh nắng trực tiếp và nhiệt độ cao. LƯU Ý - Tránh để sản phẩm tiếp xúc với mắt; nếu có, rửa ngay với nước. - Không sử dụng trên vùng da bị tổn thương. - Sản phẩm có thể bị đặc lại do ngưng sử dụng trong thời gian dài; điều này hoàn toàn không ảnh hưởng đến chất lượng của sản phẩm. XUẤT XỨ THƯƠNG HIỆU: NHẬT BẢN NƠI SẢN XUẤT: NHẬT BẢN HẠN SỬ DỤNG: 3 năm kể từ ngày sản xuất D PROGRAM Là thương hiệu dược mỹ phẩm cho da nhạy cảm, được nghiên cứu & phát triển từ Phòng nghiên cứu của tập đoàn Shiseido hơn 50 năm qua cùng với các tiêu chuẩn an toàn cao nhất và công nghệ vượt trội dành riêng cho từng tình trạng da. Các sản phẩm của D PROGRAM có công thức không gây kích ứng đã được kiểm nghiệm dị ứng áp da trên 1800 phụ nữ Châu Á có làn da nhạy cảm. D PROGRAM với tác động “kép” giúp bảo vệ & nuôi dưỡng làn da nhạy cảm trở nên khỏe mạnh & đẹp rạng rỡ như mong ước dành riêng cho phụ nữ Á Đông. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/19/06/61/af5c32a34f04e0622f5e16988797b558.jpg, https://salt.tikicdn.com/ts/product/de/fc/41/526e5aa0236be8065b9dc14f9181e230.jpg"
82482615,GẤU BÔNG HEO 12 CON GIÁP (20 CM) GB15 (CON RỒNG MÀU ĐỎ),gau-bong-heo-12-con-giap-20-cm-gb15-con-rong-mau-do-p82482615,119000,"- Gấu bông heo 12 con giáp (20 cm) GB15 được khoác bên ngoài một lớp áo biểu tượng 12 con giáp cực kỳ dễ thương, xinh xắn. - Làm bằng chất liệu vải bông và gòn rất mềm mại. - Món quà ý nghĩa dành tặng cho người thân, bạn bè, người yêu. - Chúng có thể để ôm hay vậy trang trí trên giường các bé. - Kích thước: cao 20 cm Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/69/2d/b0/4bf4418ba80606f20d3af7a55fd0ecdc.jpg, https://salt.tikicdn.com/ts/product/5c/d7/7e/60a36e23d92e428e76808e7b6f9e240c.jpg, https://salt.tikicdn.com/ts/product/ea/07/2e/619788ab5a627e914cd8e8008e3caac2.jpg, https://salt.tikicdn.com/ts/product/57/ed/ba/f3209b2badf5ea2e6677616f0cf195c2.jpg"
82482673,GẤU BÔNG WE BARE BEARS NẰM (70 CM) GB274,gau-bong-we-bare-bears-nam-70-cm-gb274-p82482673,199000,"GẤU BÔNG WE BARE BEARS NẰM (70 CM) GB274 - Gấu bông được làm từ chất liệu bông sạch, mềm mịn, khó rụng, lõi bông trắng xoắn 3 chiều, nguyên chất, không bị xẹp, không xù, không rụng lông, đảm bảo an toàn khi sử dụng. - Bông bên trong là bông mềm, nhồi vừa phải và không quá cứng, bé có thể vừa ôm và ngủ một cách thích thú. - Hình ảnh dễ thương với kiểu dáng ngộ nghĩnh rất thích hợp làm quà tặng cho các bé. - Đường may tinh xảo, không bị xù hay tưa lông khi chơi lâu và dễ dàng giặt sấy - Món quà ý nghĩa dành tặng cho người thân, bạn bè, người yêu. - Chúng có thể để ôm hay làm vật trang trí trên giường các bé. - Kích thước: dài 70 cm - Màu: Trắng, Nâu, Trắng Phối Đen Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/10/bf/fd/0cae252e5b3a4483b811bdeda337857b.jpg, https://salt.tikicdn.com/ts/product/26/ff/a9/52d2612653eada3f2723f849154130f4.jpg, https://salt.tikicdn.com/ts/product/b1/ab/0e/e63d5ff3425c717192378fda310abaec.jpg, https://salt.tikicdn.com/ts/product/95/c6/1e/453c47b5121b75c7b3b5426d26181859.jpg, https://salt.tikicdn.com/ts/product/32/16/e1/21132441ca961b4788a54feeb1ec97a5.jpg, https://salt.tikicdn.com/ts/product/aa/be/58/fe6f3e30cdfcd07d774ed2f2954888d2.jpg, https://salt.tikicdn.com/ts/product/d8/fd/00/aad06671b70bb07936021904de19bf23.jpg, https://salt.tikicdn.com/ts/product/3a/85/b7/5d5ab976388be6a42fcbfd9624a45e79.jpg, https://salt.tikicdn.com/ts/product/f0/84/17/d877631115bd65c29933b07ad3e8c842.jpg"
82482784,GẤU BÔNG CHÓ SHIBA COSPLAY GB248,gau-bong-cho-shiba-cosplay-gb248-p82482784,89000,"- Chất liệu: được thiết kế với chất liệu cao cấp, bộ lông nhung êm ái mềm mịn, bông nhồi là gòn trắng nhập khẩu 100% độ đàn hồi cao lâu xẹp bên bạn có thể thoải mái giặt bằng tay hay giặt bằng máy đều được. - Đường may tinh xảo, không bị xù hay tưa lông khi chơi lâu và dễ dàng giặt sấy - Món quà ý nghĩa dành tặng cho người thân, bạn bè, người yêu. - Chúng có thể để ôm hay làm vật trang trí trên giường các bé. - Màu: Đỏ, Vàng, Hồng, Xanh Lá Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/b8/0c/20/216cecd2942cb20eef52ed7b61704c1c.jpg, https://salt.tikicdn.com/ts/product/37/79/1f/87b0f02f18b6f1d6c1800a0b7acb0957.jpg, https://salt.tikicdn.com/ts/product/91/67/c6/a926de9188652185df27352889e6eb06.jpg, https://salt.tikicdn.com/ts/product/a5/ea/05/f36b859a6d66a2aea902d4c3e0a3dcd0.jpg, https://salt.tikicdn.com/ts/product/00/3d/32/a5dbbd084600523d6b4acefa8434d4b9.jpg, https://salt.tikicdn.com/ts/product/8f/c3/70/b6040791e60b4ead57560c8deff54f33.jpg, https://salt.tikicdn.com/ts/product/eb/ef/a0/98235db8c80cbf41f7b4a933a0f4234f.jpg, https://salt.tikicdn.com/ts/product/fc/b1/a0/5bff963829e117a503dfc35f0d609a13.jpg, https://salt.tikicdn.com/ts/product/30/82/09/4676c3c42f6f35ed16e1756d89e1ea83.jpg"
82482859,GẤU BÔNG DOREMON LÔNG XÙ COSPLAY (30CM--->50CM),gau-bong-doremon-long-xu-cosplay-30cm-50cm-p82482859,399000,"- Sản phẩm được làm từ chất liệu bông sạch, mềm mịn, khó rụng, lõi bông trắng xoắn 3 chiều, nguyên chất, không bị xẹp, không xù, không rụng lông, đảm bảo an toàn khi sử dụng. - Bông bên trong là bông mềm, nhồi vừa phải và không quá cứng, bé có thể vừa ôm và ngủ một cách thích thú. - Hình ảnh dễ thương với kiểu dáng ngộ nghĩnh rất thích hợp làm quà tặng cho các bé. - Đường may tinh xảo, không bị xù hay tưa lông khi chơi lâu và dễ dàng giặt sấy - Món quà ý nghĩa dành tặng cho người thân, bạn bè, người yêu. - Chúng có thể để ôm hay dùng để trang trí trên giường các bé. - Kích thước: cao 30 cm, 40cm, 50cm + Mẫu 1: cosplay thỏ nâu (nhắm mắt) + Mẫu 2: cosplay beo (nhắm mắt) + Mẫu 3: cosplay thỏ hồng (mở mắt) Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/0a/59/d6/94a9f20d175c373f9b86eb06123aeb90.jpg, https://salt.tikicdn.com/ts/product/e1/53/f2/006dd72d1b0985ba95ca613de42000e6.jpg, https://salt.tikicdn.com/ts/product/17/62/cc/e90b9d57a7810353d7db9a43a8e16d95.jpg, https://salt.tikicdn.com/ts/product/38/54/3c/32fe871e1d669381533dad1e4aa8a08a.jpg, https://salt.tikicdn.com/ts/product/c8/a0/38/31fedd6b47fb0a2b046fe4ef1c08d4c1.jpg, https://salt.tikicdn.com/ts/product/86/e7/21/fc825057a6673edf941bc5180db7f42c.jpg, https://salt.tikicdn.com/ts/product/44/e7/d0/df0df1a2e3091e4f8e63a80547903d43.jpg, https://salt.tikicdn.com/ts/product/51/7d/ef/66903bf11dca9da3989539b6c35160bc.jpg, https://salt.tikicdn.com/ts/product/04/34/5e/931f089fea77f913498b58dceabbb4bc.jpg"
