id,name,url_key,price,description,images
5766327,Ví Nữ Cầm Tay (16 x 12 x 3cm),vi-nu-cam-tay-16-x-12-x-3cm-p5766327,131000,"Ví Nữ Cầm Tay (16 x 12 x 3cm) chất liệu cao cấp với ưu điểm bền, nhẹ và dễ vệ sinh và bảo quản. Kiểu dáng thời trang khóa cài, dây kéo chắc chắn, có nắp đậy khóa kim loại đảm bảo an toàn cho vật dụng bên trong. Đường may tinh xảo, mềm mại. Bên trong túi có một lớp lót vừa giúp bảo vệ các vật dụng của bạn, vừa tránh các vật nhọn làm hư hại đến phần vải túi bên ngoài. Thiết kế đơn giản, tinh tế với họa tiết hoa xinh xắn mang đến bạn gái vẻ ngoài dịu dàng, trở nên thu hút và nổi bật hơn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/47/ae/50/7896c47ac3843eb4653943e5902bfdc9.jpg, https://salt.tikicdn.com/ts/product/fd/c5/c5/a4f8a0e737aed51f8c86e662a9b06354.jpg, https://salt.tikicdn.com/ts/product/55/79/d0/0196a741e11879993c2a452ba7a632bd.jpg, https://salt.tikicdn.com/ts/product/01/40/b2/a02121945dffc3f6499f44d743968b9a.jpg, https://salt.tikicdn.com/ts/product/1e/3c/db/c2dc8fb1604e38b62e66023b7638531d.jpg, https://salt.tikicdn.com/ts/product/87/d0/54/128bb03cfea610d50cc0928cedf1125b.jpg, https://salt.tikicdn.com/ts/product/4c/1d/cf/cc219fb5f5d161a22d412f68c7e04d99.jpg"
5766349,Ví Nữ Sweet Dream,vi-nu-sweet-dream-p5766349,142000,"Ví Nữ Sweet Dream chất liệu cao cấp với ưu điểm bền, nhẹ và dễ vệ sinh và bảo quản. Kiểu dáng thời trang khóa cài, dây kéo chắc chắn, có nắp đậy khóa kim loại đảm bảo an toàn cho vật dụng bên trong. Đường may tinh xảo, mềm mại. Bên trong túi có một lớp lót vừa giúp bảo vệ các vật dụng của bạn, vừa tránh các vật nhọn làm hư hại đến phần vải túi bên ngoài. Thiết kế đơn giản, tinh tế với họa tiết hoa xinh xắn mang đến bạn gái vẻ ngoài dịu dàng, trở nên thu hút và nổi bật hơn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",https://salt.tikicdn.com/ts/product/3d/4e/ca/5525115a9514105b36cd390f4005d01a.jpg
5766421,Ví Nữ Cầm Tay 3 Bông Hoa,vi-nu-cam-tay-3-bong-hoa-p5766421,164000,"Ví Nữ Cầm Tay 3 Bông Hoa chất liệu cao cấp với ưu điểm bền, nhẹ và dễ vệ sinh và bảo quản. Kiểu dáng thời trang khóa cài, dây kéo chắc chắn, có nắp đậy khóa kim loại đảm bảo an toàn cho vật dụng bên trong. Đường may tinh xảo, mềm mại. Bên trong túi có một lớp lót vừa giúp bảo vệ các vật dụng của bạn, vừa tránh các vật nhọn làm hư hại đến phần vải túi bên ngoài. Thiết kế đơn giản, tinh tế với họa tiết hoa xinh xắn mang đến bạn gái vẻ ngoài dịu dàng, trở nên thu hút và nổi bật hơn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",https://salt.tikicdn.com/ts/product/29/72/75/59c261d4d82445b9622b4c109bb2a3fa.jpg
5766435,Ví Nữ Cầm Tay Beautiful Woman,vi-nu-cam-tay-beautiful-woman-p5766435,197000,"Ví Nữ Cầm Tay Beautiful Woman chất liệu cao cấp với ưu điểm bền, nhẹ và dễ vệ sinh và bảo quản. Kiểu dáng thời trang khóa cài, dây kéo chắc chắn, có nắp đậy khóa kim loại đảm bảo an toàn cho vật dụng bên trong. Đường may tinh xảo, mềm mại. Bên trong túi có một lớp lót vừa giúp bảo vệ các vật dụng của bạn, vừa tránh các vật nhọn làm hư hại đến phần vải túi bên ngoài. Thiết kế đơn giản, tinh tế với họa tiết hoa xinh xắn mang đến bạn gái vẻ ngoài dịu dàng, trở nên thu hút và nổi bật hơn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",https://salt.tikicdn.com/ts/product/cb/69/09/5270fa2ad51d21b363a2712ff9127123.jpg
5766743,Bàn chải điện sóng âm Edel White,ban-chai-dien-song-am-edel-white-p5766743,2375000,"SONIC GENERATION 8 WINNER BÀN CHẢI ĐÁNH RĂNG THẾ HỆ MỚI ""LÀM SẠCH NGAY CẢ NƠI MÀ LÔNG BÀN CHẢI KHÔNG THỂ CHẠM ĐẾN"" ĐÃ ĐƯỢC CHỨNG MING KHOA HỌC Tốc độ nhanh: Đạt tới 42.000 lần/phút. Đó là cách mà SONIC GENERATION WINNER điều chỉnh tốc độ làm sạch răng của bạn hiệu quả hơn. Hiệu quả: Bàn chải sóng âm thủy động học tạo ra một dòng dao động của chất lỏng để tiếp cận ở khu vực mà bàn chải không thể chạm đến, vì thế có thể loại trừ được vi khuẩn và ngăn chúng phát triển Bền vững: Khoảng hở giữa răng và nướu dễ dàng được vệ sinh sạch sẽ, đồng thời phòng tránh các bệnh về răng miệng. Nổi bật: Một nghiên cứu mới tại trường đại học Basel – Thụy Sĩ đã nghiên cứu về hiệu quả làm sạch của SONIC GENERATION và một số bàn chải sóng âm khác. Kết quả cho thấy không bàn chải nào làm sạch hiệu quả như SONIC GENERATION. SONIC GENERATION 8 WINNER SẢN PHẨM CHĂM SÓC RĂNG MIỆNG TỐT NHẤT THỤY SĨ BỐN CHỨC NĂNG TÙY CHỌN - LUÔN LUÔN MỀM MẠI VÀ VÔ CÙNG MẠNH MẼ LÔNG BÀN CHẢI KONEX HD SIÊU MỀM MẠI KHÔNG GÌ MẠNH MẼ BẰNG SỰ MỀM MẠI Những sợi lông KONEX HD cực nhỏ, đặt biệt cứng cáp ở phần gốc và vô cùng mềm ở phần ngọn. Chúng mỏng hơn 8 lần so với lông bàn chải thường và vì vậy thậm chí chạm đến những kẽ nhỏ nhất mà những bàn chải khác không thể Đầu bàn chải mới DUAL CLEAN hướng những sóng năng lượng làm sạch trực tiếp vào trong những khoảng hở bị khuất ở giữa răng. Lông KONEX HD cực nhỏ bảo vệ nướu và phần cổ răng. Với hiệu quả làm sạch sâu một cách nhẹ nhàng, Sonic Generation 8 Winner là vô cùng hoàn hảo cho cả răng và nướu nhạy cảm. “A” – Active deep Triệt để và mạnh mẽ : Đánh tan trừ hiệu quả những mảng bám và cao răng gây hại. Chế độ ACTIVE DEEP làm sạch hoàn toàn giúp làm sạch sâu hiệu quả bằng cách loại trừ mảng bám hình thành vi khuẩn gây hại và những ố vàng trên răng. “S” – Sensitive Nhẹ nhàng và hiệu quả : Bảo vệ chân răng và nướu nhạy cảm Chế độ SENSITIVE nên dùng cho người có răng nhạy cảm, bệnh nha chu cũng như cho răng implant, cầu răng và những người bị tuột nướu nhẹ. Ngoài ra, chế độ này có thể dùng để chăm sóc tăng cường thường xuyên cho răng với chất fluor “W” - Whitening Sạch sẽ và trắng sáng : Đánh tan mọi ố vàng trên răng, giúp răng sáng bóng Chế độ WHITENING loại bỏ sự đổi màu trên bề mặt răng, gây ra bởi các chất như nicotin, rượu, trà và cà phê. Chế độ làm trắng phù hợp để thỉnh thoảng vệ sinh răng thêm cho răng “Y” - YOGA Nhịp nhàng và điều hòa : Một sự hỗ trợ hoàn hảo làm tăng sự tập trung và tăng sự chú ý khi đánh răng. Thở theo địp điệu khi đánh răng! MỚI: CHẢI RĂNG VÀ LUYỆN TẬP HƠI THỞ Chế độ mới YOGA lấy cảm hứng từ kỹ thuật hít thở trong yoga và điều chỉnh hịp thở của bạn trong khi đang đánh răng: hít vào trong 4 giây – giữ hơi thở trong 4 giây - thở ra chậm trong 8 giây. Đồng thời điều chỉnh nhịp điệu nhẹ nhàng và mạnh mẽ Bài tập giúp tăng khả năng tập trung và bạn sẽ đánh răng một cách chú ý hơn. Chế độ yoga giúp sử dụng thời gian đánh răng hiệu quả hơn đồng thời cải thiện việc chăm chỉ đánh răng. Luyện tập hít thở trong khi đang ngồi và đừng lại ngay lập tức nếu thấy buồn nôn, đau hoặc chóng mặt. Không nên ép buộc bản thân. Nếu sử dụng thuốc hoặc trong quá trình điều trị, hãy hỏi ý kiến bác sĩ trước. SONIC GENERATION 8 WINNER TRUYỀN CẢM HỨNG CHO NHA SĨ, CHUYÊN GIA CHĂM SÓC RĂNG MIỆNG VÀ NGAY CẢ NHỮNG GIÁO VIÊN DẠY YOGA. Lưu ý một số tính năng kỹ thuật quan trọng Chức năng làm sạch: Tốc độ: Lên đến 42.000 lần/phút Đầu bàn chải: 2 cái (làm sạch gấp 2 lần) Lông tơ KONEX HD siêu mềm Đặc tính : Loại bỏ mảng bám, mát xa và bảo vệ nướu Bộ đếm thời gian: Tạm ngắt sau một phần tư thời gian, và chức năng dừng tự động Nút khóa tránh việc vô tình khởi động Bốn mức độ chức năng: Làm trắng răng/ Làm sạch sâu/Vệ sinh cổ răng/Luyện tập hít thở Dễ dàng sử dụng: Tay cầm: Thiết kế nhỏ gọn nhất; vừa gọn trong tay bạn. “Nhẹ, thon, không trơn trượt, không cầu kỳ” Màu sắc: Màu trắng tuyết, không bóng Dễ dàng thay thế đầu bàn chải Đặc tính kỹ thuật: Pin sạc Li-ion Thời gian sử dụng: pin có thể dùng trong ít nhất 2 tuần, mỗi ngày chải răng 2 lần. Chỉ số pin: những biểu tượng sáng cũng thể hiện mức độ pin. Thời gian sạc: 16 giờ Cách sạc: Đế sạc cắm trực tiếp vào PC, pin sạc dự phòng hoặc adapter trực tiếp vào nguồn điện 100-240 V Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/2b/cd/b2/d86ede98f5abec8d72dba087074fa7a6.jpg, https://salt.tikicdn.com/ts/product/63/aa/1d/089387d1bf7955bb43b799b6cedb0375.jpg, https://salt.tikicdn.com/ts/product/ae/e4/61/73a11107ba4570b4ad7ee12504df84df.jpg, https://salt.tikicdn.com/ts/product/5f/05/35/c467c0e34fcb60851fc17566512833bc.jpg"
5769525,Bàn Chải Đánh Răng Ion Cho Người Lớn Kawanishi - nội địa Nhật Bản,ban-chai-danh-rang-ion-cho-nguoi-lon-kawanishi-noi-dia-nhat-ban-p5769525,75900,"Bàn Chải Đánh Răng Ion Cho Người Lớn Kawanishi mang lại cảm giác tuyệt vời cho người sử dụng. Chất liệu: lông bàn chải chứa bột quặng tự nhiên sẽ sản sinh ra ion âm làm sạch răng mà không cần dùng kem đánh răng, khả năng đánh sạch mảng bám cao hơn so với bàn chải thường khi dùng kem đánh răng Lông bàn chải có chất kháng khuẩn giúp bàn chải luôn sạch sẽ Do đó bàn chải có thể làm sạch ngay cả khi không cần dùng kem đánh răng Hàng nhập từ Nhật, sản xuất tại Nhật Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",https://salt.tikicdn.com/ts/product/8b/7b/4e/f02e0aa82e6b0f1d797055f48ee491d1.jpg
5773845,Áo khoác chống nắng nữ cotton mát lạnh,ao-khoac-chong-nang-nu-cotton-mat-lanh-p5773845,58900,"Áo chống nắng cotton nữ Chất liệu: chất liệu cotton cực kì thoáng mát, thấm mồ hôi nhanh hơn cùng với công nghệ UV cut chống tia tử ngoại đến 96% giúp bảo vệ da khỏi ánh nắng gay gắt của những ngày hè nóng nực. Trong quá trình sản xuất, sợi vải đều được dệt chung với thành phần chống nắng là sợi ceramic (sợi gốm) có tính năng cách âm, cách nhiệt, ngăn chặn và phản chiếu gần như hoàn toàn các tia UV tới 95%. Áo được dệt từ loại vải chống nắng mang nhiều ưu điểm như mềm mịn, mỏng nhẹ, thoáng mát, hút ẩm nhanh khô với công nghệ dệt vải tiên tiến. Áo chống nắng cotton nữ được thiết kế hiện đại kèm mũ và khóa kéo thông minh cùng với tay áo thiết kế xỏ ngón giúp bạn che nắng tuyệt đối kể cả khi lái xe. ngoài ra còn có túi nhỏ 2 bên để đồ nhỏ gọn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",https://salt.tikicdn.com/ts/product/7d/b0/72/351623f2258d3f3fb2cbbe208571d229.jpg
5775039,Máy xay thịt bằng tay inox,may-xay-thit-bang-tay-inox-p5775039,189000,"MÁY XAY THỊT CẦM TAY là sản phẩm chuyên dụng dành cho mọi gia đình với thiết kế gọn nhẹ từ chất liệu hộm kim nhôm và thép không gỉ rất thuận tiện, mà bạn hoàn toàn yên tâm bảo vệ sức khỏe cho gia đình mình. Khi sử dụng xay thịt chỉ cần những thao tác cực đơn giản: cắt nhỏ thịt, cho vào ca chứa và quay. Với dao xay bằng thép rất sắc bén mà không gỉ, cho chất lượng món xay của bạn đảm bảo độ nhuyễn, mịn. Ngoài tính năng tiết kiệm điện, một tính năng ưu việt nữa mà nhiều người chọn cho mình MÁY XAY THỊT CẦM TAY này là: sau khi xay xong bạn dễ dàng vệ sinh máy. Những linh kiện có thể tháo rời từng bộ phận thân máy, cối xay thịt, dao xay. Bạn cũng nên lau rửa máy ngay sau khi xay thịt xong vì máy rất dễ bị gỉ sét do các chất trong thịt còn bám lại trên lưỡi cắt, cối. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/35/a3/43/57b3ae046ef6be7bb10473e3c50b2bea.jpg, https://salt.tikicdn.com/ts/product/37/12/d4/7c65234f3904c177386d935c8bc0b5a9.jpg, https://salt.tikicdn.com/ts/product/78/2e/36/169d3ae29eaf1c22ef57ef410c5d3a55.jpg, https://salt.tikicdn.com/ts/product/47/10/30/0a89ed1b964cb27905646f244584b86d.jpg, https://salt.tikicdn.com/ts/product/62/71/db/8008c28c2375c1a018a7ee238a652a6a.jpg, https://salt.tikicdn.com/ts/product/1b/05/62/e2a3de87f4e591935a67e7f0c65f8878.jpg, https://salt.tikicdn.com/ts/product/7a/66/04/c0519ab583416a7e9fea46378cceb4d6.jpg"
5789017,Quần Dài Không Li De Leah - Cam Nâu,quan-dai-khong-li-de-leah-cam-nau-p5789017,750000,"Quần Dài Không Li De Leah - Cam Nâu được may bằng chất liệu cao cấp cùng thiết kế trẻ trung, thời trang, mang lại vẻ xinh xắn và thanh lịch cho bạn nữ. Chất liệu mềm mịn, thoáng mát, mang đến sự thoải mái nhất cho người mặc. Thiết kế trang, tinh tế cùng đường chỉ may, sắc sảo, đẹp mắt cho bạn gái thêm tự tin hơn khi diện. Màu sắc họa tiết trang nhã, vừa dễ phối đồ, vừa đem đến sự trẻ trung, thanh lịch cho các cô nàng. Hướng dẫn chọn size: Size Vòng eo (cm) Vòng mông (cm) Chiều dài (cm) S 64 88 90 M 68 92 91 L 72 96 92 XL 76 100 93 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",https://salt.tikicdn.com/ts/product/99/4b/75/8b3726747c01c2f2f788ef16e5638550.jpg
5803659,Xịt rửa tay sát khuẩn StayDry 70ml ( Hương Táo ),xit-rua-tay-sat-khuan-staydry-70ml-huong-tao-p5803659,25000,"Tác dụng sát khuẩn nhanh bàn tay, tiêu diệt hoàn toàn các mầm bệnh: Virus Tay chân miệng (EV71), Virus cúm A/H1N1, Cúm A/H5N1, Vi khuẩn Gram (-), Vi khuẩn Gram (+), Trực khuẩn lao, Trực khuẩn mũ xanh và các chủng nấm bệnh. Sát khuẩn nhanh, không cần rửa lại với nước. Diệt 99.9% vi khuẩn trong 10 giây. Khử khuẩn nhanh các bề mặt vật dụng trong gia đình. Dạng xịt phun sương tiện dụng cho bé. Bảo vệ an toàn tuyệt đối cho bé yêu của bạn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/12/1d/2f/0dd587282cdb59b700e6af2c4930aaf7.png, https://salt.tikicdn.com/ts/product/c5/07/8e/9828362156faacee031ec19d507d71e7.png, https://salt.tikicdn.com/ts/product/4a/d7/70/5198e4ec7b3ed14e913d632a87e6e9fa.jpg"
